1384684576.jpg, asian, 0.44040135107934475, indian, 2.9494287446141243, black, 0.19795377738773823, white, 46.95144593715668, middle eastern, 30.13903498649597, dominant race, white, 
837640340.jpg, asian, 0.2029025685307302, indian, 3.386544032508846, black, 0.06892889847708959, white, 35.26076552143508, middle eastern, 36.25283107127773, dominant race, middle eastern, 
1099843981.jpg, asian, 99.94431138038635, indian, 0.0010720182217482943, black, 1.3847436264313728e-05, white, 0.0031129911803873256, middle eastern, 3.896996858543389e-06, dominant race, asian, 
1043782339.jpg, asian, 5.009165778756142, indian, 25.11337101459503, black, 1.8388349562883377, white, 13.89523595571518, middle eastern, 36.867186427116394, dominant race, middle eastern, 
1230300034.jpg, asian, 7.636008991478802, indian, 17.012713311587177, black, 12.17056740277202, white, 19.624651119154557, middle eastern, 20.821986100436913, dominant race, latino hispanic, 
1171506687.jpg, asian, 98.34137558937073, indian, 0.6535281892865896, black, 0.005818309364258312, white, 0.01819469762267545, middle eastern, 3.631218987720786e-05, dominant race, asian, 
843054254.jpg, asian, 0.0022470238995793658, indian, 0.0009897155635153483, black, 9.815926171911019e-05, white, 99.42315227709385, middle eastern, 0.2817640443651027, dominant race, white, 
774999571.jpg, asian, 82.83905386924744, indian, 0.1475407974794507, black, 0.06944678607396781, white, 13.958419859409332, middle eastern, 0.8179313503205776, dominant race, asian, 
781353164.jpg, asian, 5.649296939373016, indian, 8.789405971765518, black, 7.579895853996277, white, 33.82912576198578, middle eastern, 26.171383261680603, dominant race, white, 
774220236.jpg, asian, 1.7931921407580376, indian, 72.93325662612915, black, 8.274755626916885, white, 1.641317456960678, middle eastern, 2.028445713222027, dominant race, indian, 
1388286574.jpg, asian, 48.090097194319796, indian, 1.8054052400830531, black, 0.7841453423586692, white, 33.882882230453625, middle eastern, 4.602020880700402, dominant race, asian, 
1268191155.jpg, asian, 3.0364777787301276, indian, 0.4751195300512946, black, 0.5801074898371088, white, 80.28416398574876, middle eastern, 5.524292874251946, dominant race, white, 
1040532270.jpg, asian, 0.3289914187560331, indian, 1.170960511026413, black, 0.22055561571899746, white, 62.44393363260827, middle eastern, 28.173567543838473, dominant race, white, 
1345680025.jpg, asian, 0.002126429717463907, indian, 0.004121310848859139, black, 6.941906462998304e-05, white, 97.06382155418396, middle eastern, 1.4827653765678406, dominant race, white, 
900310690.jpg, asian, 0.03797605297441149, indian, 0.16765777584147146, black, 0.000607058127963389, white, 84.58779637959047, middle eastern, 7.584904720198545, dominant race, white, 
1091834001.jpg, asian, 6.641424020246963e-05, indian, 7.28816972026606e-05, black, 2.6563552941860513e-07, white, 99.37523599715448, middle eastern, 0.2205563374940358, dominant race, white, 
1087980742.jpg, asian, 7.665713588339901, indian, 53.521004529059205, black, 5.362487158923575, white, 3.4887647473075836, middle eastern, 3.2226206792962957, dominant race, indian, 
1132404969.jpg, asian, 0.9849461382595384, indian, 0.2625567296553689, black, 0.04728432968370346, white, 86.97786849605254, middle eastern, 4.295736807330656, dominant race, white, 
830560617.jpg, asian, 4.154082015156746, indian, 9.825702011585236, black, 20.09274959564209, white, 25.378146767616272, middle eastern, 14.828725159168243, dominant race, latino hispanic, 
1355432838.jpg, asian, 0.049946244756281066, indian, 0.15301590067615514, black, 94.63621942020771, white, 3.7231574191544903, middle eastern, 0.8692849945595857, dominant race, black, 
797003215.jpg, asian, 0.14873661566525698, indian, 0.5997319240123034, black, 0.04116485943086445, white, 70.18160223960876, middle eastern, 19.376376271247864, dominant race, white, 
1015285704.jpg, asian, 0.004270064164302312, indian, 0.08724062354303896, black, 99.89446997642517, white, 0.00017039241129168659, middle eastern, 6.558045129168022e-05, dominant race, black, 
801925244.jpg, asian, 57.44118436820414, indian, 13.353262147501836, black, 5.148791828679552, white, 2.0491834088673238, middle eastern, 0.8022196137737998, dominant race, asian, 
1126926062.jpg, asian, 0.5699764471501112, indian, 2.8536343947052956, black, 86.46848797798157, white, 1.3024799525737762, middle eastern, 7.761210948228836, dominant race, black, 
1294816591.jpg, asian, 23.87602925300598, indian, 2.939942292869091, black, 2.3492369800806046, white, 44.401925802230835, middle eastern, 11.859369277954102, dominant race, white, 
1061731491.jpg, asian, 0.01653957151575014, indian, 1.833024221298274e-06, black, 0.004870937846135348, white, 0.0027225372832617722, middle eastern, 99.97586607933044, dominant race, middle eastern, 
1366115890.jpg, asian, 65.91923643121285, indian, 4.33566332332333, black, 1.6328552653962058, white, 6.335072209230398, middle eastern, 1.597347478884759, dominant race, asian, 
1125253446.jpg, asian, 0.05321414791978896, indian, 0.17201030859723687, black, 0.004545992487692274, white, 84.49206352233887, middle eastern, 9.141247719526291, dominant race, white, 
1360451338.jpg, asian, 69.5928555484328, indian, 0.0002557443319896816, black, 7.889881787442658e-05, white, 30.221610082483892, middle eastern, 0.025592879753507956, dominant race, asian, 
1337562789.jpg, asian, 0.00155473971972242, indian, 0.0032739684684202075, black, 8.385499086216441e-05, white, 96.15023732185364, middle eastern, 1.985911838710308, dominant race, white, 
1158900892.jpg, asian, 6.9257572293281555, indian, 8.167184889316559, black, 3.4234412014484406, white, 33.996978402137756, middle eastern, 11.637017130851746, dominant race, latino hispanic, 
1010246751.jpg, asian, 12.234505297600592, indian, 21.646665436426947, black, 12.78573867252604, white, 11.384060366861776, middle eastern, 11.213953946357496, dominant race, latino hispanic, 
803885340.jpg, asian, 7.4417829513549805, indian, 4.0423523634672165, black, 0.5784005858004093, white, 10.276713967323303, middle eastern, 1.5970487147569656, dominant race, latino hispanic, 
775260382.jpg, asian, 0.41898111812770367, indian, 3.8233693689107895, black, 0.15988092636689544, white, 34.531113505363464, middle eastern, 43.09223294258118, dominant race, middle eastern, 
1087680079.jpg, asian, 0.769842928275466, indian, 1.3950338587164879, black, 0.039476255187764764, white, 56.86636567115784, middle eastern, 20.922142267227173, dominant race, white, 
1254464426.jpg, asian, 0.0064354702772106975, indian, 0.24615144357085228, black, 99.68687891960144, white, 0.00036792184801015537, middle eastern, 0.00017765427173799253, dominant race, black, 
1193073936.jpg, asian, 5.052535980939865, indian, 0.3182068932801485, black, 0.06811976782046258, white, 73.57735633850098, middle eastern, 8.069197088479996, dominant race, white, 
1335934133.jpg, asian, 6.762767429391303e-09, indian, 1.8829756547392162e-11, black, 5.241917657131421e-15, white, 99.99997615814209, middle eastern, 1.0079373424787264e-05, dominant race, white, 
1153103484.jpg, asian, 2.002004467070369, indian, 0.011796550073175881, black, 0.0015622726117590882, white, 95.28571339164456, middle eastern, 0.6510211542857381, dominant race, white, 
1360861731.jpg, asian, 37.17624766685055, indian, 8.117270208434475, black, 6.568386797212767, white, 19.492445557859273, middle eastern, 9.13798267471687, dominant race, asian, 
1234097001.jpg, asian, 4.40187081694603, indian, 1.0386712849140167, black, 0.5953792482614517, white, 58.87463092803955, middle eastern, 28.471481800079346, dominant race, white, 
818668265.jpg, asian, 0.0002451770797051722, indian, 0.008642048487672582, black, 2.3323084974435915e-05, white, 94.53060626983643, middle eastern, 4.747126251459122, dominant race, white, 
825275013.jpg, asian, 13.492657244205475, indian, 13.157415390014648, black, 3.6655038595199585, white, 19.93347853422165, middle eastern, 13.434964418411255, dominant race, latino hispanic, 
1217676878.jpg, asian, 8.947126567363739, indian, 5.383946746587753, black, 1.4815914444625378, white, 46.00830674171448, middle eastern, 10.0319042801857, dominant race, white, 
1307036065.jpg, asian, 0.30998997390270233, indian, 1.4615360647439957, black, 0.11976363603025675, white, 56.8317174911499, middle eastern, 26.096320152282715, dominant race, white, 
1195731482.jpg, asian, 0.1488266745582223, indian, 0.5069346632808447, black, 95.85981369018555, white, 0.921983364969492, middle eastern, 1.9405679777264595, dominant race, black, 
833259585.jpg, asian, 15.268638730049133, indian, 12.102219462394714, black, 7.61420875787735, white, 19.506695866584778, middle eastern, 18.29945594072342, dominant race, latino hispanic, 
1051845691.jpg, asian, 5.42345903813839, indian, 4.644740745425224, black, 1.1695817112922668, white, 47.34526872634888, middle eastern, 20.743998885154724, dominant race, white, 
1336215523.jpg, asian, 3.957796178605112e-05, indian, 3.877959268824609e-07, black, 6.850718827677479e-10, white, 99.9825894853366, middle eastern, 0.004723747570868871, dominant race, white, 
1387154996.jpg, asian, 99.8801350736457, indian, 0.014506108435539641, black, 1.4806108705973856e-05, white, 0.003830657349597532, middle eastern, 2.3270930850419564e-06, dominant race, asian, 
783780612.jpg, asian, 0.0007703675700882906, indian, 6.750051101157804e-07, black, 5.673076765180229e-05, white, 99.77758524150673, middle eastern, 0.22155703358287018, dominant race, white, 
1368840260.jpg, asian, 0.24722813705224617, indian, 8.645279475765197, black, 2.285777913676376, white, 36.093714004380345, middle eastern, 41.02045244100407, dominant race, middle eastern, 
1381454064.jpg, asian, 32.484203577041626, indian, 2.753293700516224, black, 1.2742482125759125, white, 29.59514558315277, middle eastern, 7.639874517917633, dominant race, asian, 
797780458.jpg, asian, 99.08072363367991, indian, 0.07704450063249461, black, 0.0027349455572450243, white, 0.14418668024624226, middle eastern, 0.0015970546798333536, dominant race, asian, 
803090430.jpg, asian, 54.05019521713257, indian, 0.8827062323689461, black, 0.29267154168337584, white, 33.583059906959534, middle eastern, 2.579391188919544, dominant race, asian, 
1287150043.jpg, asian, 0.6499478902605641, indian, 3.122826851645333, black, 0.21260120180710576, white, 43.269755634040315, middle eastern, 23.781916353930992, dominant race, white, 
777458578.jpg, asian, 0.00242713220104052, indian, 0.023845983276543012, black, 0.00019296336444143996, white, 88.78166474968161, middle eastern, 6.564411949708214, dominant race, white, 
1020845696.jpg, asian, 0.0009996527296607383, indian, 0.004934551543556154, black, 3.8405116242756776e-05, white, 96.12683057785034, middle eastern, 3.2182399183511734, dominant race, white, 
879675435.jpg, asian, 31.657458145315427, indian, 3.6510099352610035, black, 1.4167675574740837, white, 33.377541110222474, middle eastern, 8.52124569073268, dominant race, white, 
1225495283.jpg, asian, 0.0045131171646062285, indian, 0.0037091544072609395, black, 0.00013647083960677264, white, 97.13876843452454, middle eastern, 0.9865934029221535, dominant race, white, 
1198276897.jpg, asian, 0.6740514189004898, indian, 5.83653599023819, black, 0.42184945195913315, white, 26.045021414756775, middle eastern, 44.98300850391388, dominant race, middle eastern, 
1064910132.jpg, asian, 99.95336532592773, indian, 0.008180399890989065, black, 3.9058951983861334e-05, white, 0.002136927651008591, middle eastern, 1.112239829126338e-05, dominant race, asian, 
1365844617.jpg, asian, 1.0570278089957124, indian, 7.279491113393969, black, 8.517562360618255, white, 30.62191788088786, middle eastern, 2.2361235163285444, dominant race, latino hispanic, 
1216580602.jpg, asian, 0.00021634889435517834, indian, 0.002860028689610772, black, 99.99642372131348, white, 3.93200444426256e-08, middle eastern, 7.128035661718712e-09, dominant race, black, 
780453012.jpg, asian, 0.019905893714167178, indian, 0.008168504427885637, black, 0.0002829796812875429, white, 95.51153182983398, middle eastern, 1.5080724842846394, dominant race, white, 
1039436868.jpg, asian, 0.20551652475544957, indian, 0.7060041140618393, black, 0.09868166531960161, white, 81.95577156280109, middle eastern, 9.997431039657059, dominant race, white, 
1033760277.jpg, asian, 1.3949042186141014, indian, 8.629535883665085, black, 0.5693095736205578, white, 26.18509531021118, middle eastern, 43.65274906158447, dominant race, middle eastern, 
1241587993.jpg, asian, 0.06617308057386163, indian, 0.35447641060360735, black, 0.0020724593339952616, white, 69.21282227115763, middle eastern, 25.106559700164777, dominant race, white, 
1197744085.jpg, asian, 21.02401852607727, indian, 7.9177506268024445, black, 4.579901695251465, white, 25.842702388763428, middle eastern, 15.744976699352264, dominant race, white, 
1045854318.jpg, asian, 2.573018643105469e-13, indian, 1.729466313050114e-14, black, 9.886638780231381e-19, white, 100.0, middle eastern, 5.561754079508319e-06, dominant race, white, 
1288317255.jpg, asian, 1.0418917052447796, indian, 0.17995759844779968, black, 0.01188596579595469, white, 90.55527448654175, middle eastern, 4.906924813985825, dominant race, white, 
1108170015.jpg, asian, 2.18585386891915, indian, 1.9747189686037339, black, 0.4926341464210574, white, 50.628662034432644, middle eastern, 15.924404153298836, dominant race, white, 
1248489733.jpg, asian, 0.00035613875146728714, indian, 0.00010251887417205302, black, 4.911619404180454e-07, white, 98.29149832078805, middle eastern, 0.25779843935659164, dominant race, white, 
779560292.jpg, asian, 17.419813573360443, indian, 11.640456318855286, black, 8.17972645163536, white, 23.369695246219635, middle eastern, 17.487861216068268, dominant race, white, 
846574543.jpg, asian, 8.985299407559598, indian, 6.163289020257534, black, 1.9776136861809306, white, 40.831136156984336, middle eastern, 18.34674884955578, dominant race, white, 
1141130105.jpg, asian, 0.8883297443389893, indian, 7.15278759598732, black, 0.27050941716879606, white, 24.348630011081696, middle eastern, 41.54192507266998, dominant race, middle eastern, 
1390705347.jpg, asian, 1.5257484323384247, indian, 0.8912007193326092, black, 0.09146330486302914, white, 72.50685423530886, middle eastern, 11.600157725792203, dominant race, white, 
782800511.jpg, asian, 0.02248656808085773, indian, 0.0019004414976255557, black, 0.00018345913260707467, white, 96.90889697723966, middle eastern, 0.6122859094164318, dominant race, white, 
1122660025.jpg, asian, 41.17658734321594, indian, 1.8028510734438896, black, 0.6444861646741629, white, 37.083348631858826, middle eastern, 10.097106546163559, dominant race, asian, 
1042703975.jpg, asian, 2.4965260927050004, indian, 4.625376135066016, black, 0.5451038295651878, white, 40.87748934298881, middle eastern, 20.454983955027586, dominant race, white, 
1070539187.jpg, asian, 0.04969275323674083, indian, 0.7025397382676601, black, 0.02772638399619609, white, 63.23952674865723, middle eastern, 23.94566982984543, dominant race, white, 
1166491891.jpg, asian, 39.455313747487814, indian, 9.725211146448714, black, 7.378390296889508, white, 14.027638551278287, middle eastern, 8.240799368524627, dominant race, asian, 
781686379.jpg, asian, 2.329519823568438e-10, indian, 1.2704251442074294e-11, black, 2.427380036382581e-15, white, 99.99994039535522, middle eastern, 3.482959982648026e-05, dominant race, white, 
1304026721.jpg, asian, 0.007597813964821398, indian, 0.011737361637642607, black, 0.0003510135456963326, white, 94.7243869304657, middle eastern, 2.719465270638466, dominant race, white, 
1345606185.jpg, asian, 4.542085054045025, indian, 0.0637989354628435, black, 0.04731642247946098, white, 90.23632348992369, middle eastern, 2.6510068864230445, dominant race, white, 
1116109682.jpg, asian, 1.853254996240139, indian, 4.4264718890190125, black, 0.34886165522038937, white, 37.41999566555023, middle eastern, 11.333993822336197, dominant race, latino hispanic, 
1041830079.jpg, asian, 29.385628773495107, indian, 8.584217448923892, black, 4.260669513264952, white, 23.27547838980217, middle eastern, 14.467897776615885, dominant race, asian, 
1344541629.jpg, asian, 28.23418378829956, indian, 2.9353247955441475, black, 0.7118531502783298, white, 38.16283345222473, middle eastern, 13.354575634002686, dominant race, white, 
1376964927.jpg, asian, 0.03326010482851416, indian, 6.444457767429412e-05, black, 4.417976651183153e-07, white, 78.52616906166077, middle eastern, 21.4371919631958, dominant race, white, 
1119440620.jpg, asian, 1.2220249917179355, indian, 11.95335692723311, black, 2.0225533667143147, white, 23.887194825745247, middle eastern, 18.85115875587955, dominant race, latino hispanic, 
1269975971.jpg, asian, 3.0106330222268713, indian, 6.600651538410874, black, 1.8582430844451836, white, 30.66820387054705, middle eastern, 26.096169715891463, dominant race, latino hispanic, 
1007081303.jpg, asian, 2.9997168108820915, indian, 5.0565943121910095, black, 3.911498934030533, white, 34.67573821544647, middle eastern, 32.584306597709656, dominant race, white, 
1210173429.jpg, asian, 0.08281246409751475, indian, 0.0003790626124100527, black, 0.005545198291656561, white, 99.10655617713928, middle eastern, 0.10417216690257192, dominant race, white, 
1032810310.jpg, asian, 7.061254136412843, indian, 4.319937012203096, black, 0.9139262912957321, white, 48.300475084725015, middle eastern, 19.885348393279507, dominant race, white, 
1153804315.jpg, asian, 0.5906775593757629, indian, 0.5085979588329792, black, 0.05768880364485085, white, 86.38772368431091, middle eastern, 8.346058428287506, dominant race, white, 
1333686703.jpg, asian, 0.018120010997802676, indian, 0.003919740135537804, black, 0.0002640650494011125, white, 98.80048029425623, middle eastern, 0.5849074920956786, dominant race, white, 
859735382.jpg, asian, 1.9403021332261403, indian, 6.816535375531271, black, 81.89595557499462, white, 1.1517161993126632, middle eastern, 0.697963880990281, dominant race, black, 
1292256433.jpg, asian, 0.00029464590625138953, indian, 0.0007471548087778501, black, 4.33759055340488e-06, white, 99.52503442764282, middle eastern, 0.3432739060372114, dominant race, white, 
785217227.jpg, asian, 13.46864104270935, indian, 15.049657225608826, black, 3.436032310128212, white, 27.88810431957245, middle eastern, 18.626749515533447, dominant race, white, 
1356220264.jpg, asian, 1.6838944816299772e-05, indian, 0.0005049982974014711, black, 1.3842026413968256e-07, white, 99.81461763381958, middle eastern, 0.12431875802576542, dominant race, white, 
1385706014.jpg, asian, 2.3517855433481283, indian, 0.816106792109395, black, 0.09521497442618318, white, 72.98524105724799, middle eastern, 13.899324667534271, dominant race, white, 
1036780736.jpg, asian, 0.6343341432511806, indian, 1.517801359295845, black, 0.258482969366014, white, 74.236398935318, middle eastern, 14.909674227237701, dominant race, white, 
1209850821.jpg, asian, 89.54838638920947, indian, 0.3453800508671938, black, 0.31474319725564753, white, 4.18653251987308, middle eastern, 0.13200729908707154, dominant race, asian, 
1000430090.jpg, asian, 0.009048282312527172, indian, 0.0029086113670587026, black, 2.7345381718792968e-05, white, 99.51270824519298, middle eastern, 0.23277261779187705, dominant race, white, 
830895499.jpg, asian, 89.84950184822083, indian, 0.03861190052703023, black, 3.4577108919620514, white, 6.032676249742508, middle eastern, 0.27802318800240755, dominant race, asian, 
1024626488.jpg, asian, 1.7681527882814407, indian, 0.05515630473382771, black, 0.0073803457780741155, white, 89.79418873786926, middle eastern, 1.282689906656742, dominant race, white, 
1352204832.jpg, asian, 8.617640286684036, indian, 11.525572836399078, black, 1.4594705775380135, white, 24.43457692861557, middle eastern, 16.97932481765747, dominant race, latino hispanic, 
1072855915.jpg, asian, 59.91861820220947, indian, 1.8203066661953926, black, 1.956430822610855, white, 23.92188459634781, middle eastern, 2.971462719142437, dominant race, asian, 
1382787155.jpg, asian, 10.832255333662033, indian, 19.71503049135208, black, 27.93106436729431, white, 9.615691751241684, middle eastern, 13.051898777484894, dominant race, black, 
1069269086.jpg, asian, 1.4631909259075477, indian, 7.651109704441411, black, 0.5248802095580226, white, 30.491634040572286, middle eastern, 24.407051468315807, dominant race, latino hispanic, 
1302130882.jpg, asian, 0.1476625562645495, indian, 10.68948283791542, black, 68.68853569030762, white, 2.315005846321583, middle eastern, 8.41556191444397, dominant race, black, 
1086823616.jpg, asian, 11.328633804835905, indian, 12.260034666063468, black, 50.85268919781978, white, 4.635663979391097, middle eastern, 3.3994449466136065, dominant race, black, 
1241381149.jpg, asian, 81.6034734249115, indian, 4.990728944540024, black, 1.245097815990448, white, 1.3361492194235325, middle eastern, 0.2337547019124031, dominant race, asian, 
1154971970.jpg, asian, 0.29700491019367636, indian, 0.13367255083754961, black, 0.004933292369340278, white, 93.3291669684152, middle eastern, 2.8756365031383337, dominant race, white, 
1042425160.jpg, asian, 0.0030491992218524685, indian, 0.6165241258754806, black, 0.001891751457131089, white, 37.811317313392, middle eastern, 56.49445393648469, dominant race, middle eastern, 
776320047.jpg, asian, 3.016642491360244e-07, indian, 6.427091081562253e-08, black, 1.1750816986122459e-08, white, 99.98646974563599, middle eastern, 0.0007903739060566295, dominant race, white, 
1002847044.jpg, asian, 1.7009254544973373, indian, 7.353643327951431, black, 0.9997902438044548, white, 28.959304094314575, middle eastern, 38.27241361141205, dominant race, middle eastern, 
792854754.jpg, asian, 0.0022973489639133518, indian, 0.02832588169191698, black, 0.00018472194441358197, white, 88.10100697266972, middle eastern, 8.673824826023003, dominant race, white, 
780725439.jpg, asian, 11.502888053655624, indian, 6.434452533721924, black, 7.742147147655487, white, 44.24029588699341, middle eastern, 14.038138091564178, dominant race, white, 
1372088504.jpg, asian, 1.4537897827499975, indian, 10.624695457499948, black, 0.5689486269026176, white, 23.951426085914736, middle eastern, 37.61085794036734, dominant race, middle eastern, 
1159453187.jpg, asian, 0.13872919860979302, indian, 5.794612636519985, black, 0.05090158690270327, white, 51.54616851164919, middle eastern, 19.43830781439636, dominant race, white, 
1355813426.jpg, asian, 7.694197446107864, indian, 9.495308250188828, black, 0.9233099408447742, white, 33.94632339477539, middle eastern, 28.008025884628296, dominant race, white, 
1334114967.jpg, asian, 2.0898111164569855, indian, 28.57295572757721, black, 3.5174936056137085, white, 14.051488041877747, middle eastern, 23.243936896324158, dominant race, indian, 
1203597824.jpg, asian, 11.82384192943573, indian, 12.361615896224976, black, 8.92481803894043, white, 17.419089376926422, middle eastern, 16.163820028305054, dominant race, latino hispanic, 
1115443390.jpg, asian, 0.08964596781879663, indian, 0.34105514641851187, black, 0.014344714873004705, white, 66.10293984413147, middle eastern, 11.684466153383255, dominant race, white, 
1031298015.jpg, asian, 0.0003194154561547997, indian, 0.007214092196986264, black, 1.778388495407001e-05, white, 91.48946505910574, middle eastern, 7.290763283876982, dominant race, white, 
1055790156.jpg, asian, 67.18105478173821, indian, 6.148651236215308, black, 3.5704510551959907, white, 8.21698282462256, middle eastern, 1.749421574140881, dominant race, asian, 
1022666155.jpg, asian, 1.089486014097929, indian, 1.161357294768095, black, 0.6812223698943853, white, 16.814851760864258, middle eastern, 77.19732522964478, dominant race, middle eastern, 
1199240946.jpg, asian, 8.872009891885755e-05, indian, 2.5864267413527392e-05, black, 3.457502752153875e-08, white, 99.9363839550476, middle eastern, 0.022654802677980385, dominant race, white, 
1183651063.jpg, asian, 0.09224306623720332, indian, 1.0734002628348942e-06, black, 2.4520302307654103e-08, white, 99.89137650831026, middle eastern, 0.013902562002625376, dominant race, white, 
1237920837.jpg, asian, 2.2456525528014026e-08, indian, 2.718646922167389e-10, black, 2.604667817421389e-13, white, 99.9995470046997, middle eastern, 9.067807695828378e-05, dominant race, white, 
1186447794.jpg, asian, 3.7649307399988174, indian, 0.3045561257749796, black, 0.6449516396969557, white, 87.38312721252441, middle eastern, 0.8821777068078518, dominant race, white, 
1215896573.jpg, asian, 4.732277616858482, indian, 10.440418869256973, black, 3.829551488161087, white, 21.106185019016266, middle eastern, 16.95401966571808, dominant race, latino hispanic, 
819125511.jpg, asian, 9.494143724441528, indian, 4.291807115077972, black, 0.18045997712761164, white, 37.14433014392853, middle eastern, 38.63253891468048, dominant race, middle eastern, 
1249106432.jpg, asian, 0.0014183553375066102, indian, 0.0013360339609031538, black, 4.844801404731524e-06, white, 98.7020491006433, middle eastern, 0.9908036578659604, dominant race, white, 
807882499.jpg, asian, 0.2656294731423259, indian, 0.08117953548207879, black, 0.0035477616620482877, white, 90.59856534004211, middle eastern, 3.7154316902160645, dominant race, white, 
1275889535.jpg, asian, 2.7117096380341486, indian, 6.384498609960245, black, 0.5605785439218827, white, 48.31662198106981, middle eastern, 24.834628422900625, dominant race, white, 
1325948696.jpg, asian, 5.798695981502533, indian, 8.462246507406235, black, 5.631240084767342, white, 31.71171247959137, middle eastern, 25.286784768104553, dominant race, white, 
1363818813.jpg, asian, 0.037077072192914784, indian, 0.030011971830390394, black, 0.0012162025996076409, white, 97.34053611755371, middle eastern, 1.321967039257288, dominant race, white, 
783213708.jpg, asian, 1.489494638740041e-09, indian, 7.589352063464005e-09, black, 8.921966762392639e-12, white, 99.99802112579346, middle eastern, 0.0012176617019576952, dominant race, white, 
1116994515.jpg, asian, 0.0027301932277623564, indian, 0.0018590479157865047, black, 1.7492492077053612e-05, white, 98.4914779663086, middle eastern, 0.4396453034132719, dominant race, white, 
1111613781.jpg, asian, 3.463045135140419, indian, 36.9805634021759, black, 57.140302658081055, white, 0.024124232004396617, middle eastern, 0.010507534170756117, dominant race, black, 
1074764813.jpg, asian, 0.28366788118588215, indian, 3.9399969370712274e-05, black, 1.3401936360136733e-06, white, 99.62572453175333, middle eastern, 0.05484004831850817, dominant race, white, 
785122430.jpg, asian, 13.741549701505935, indian, 0.04552944777275499, black, 0.05612303415895591, white, 83.60219197247125, middle eastern, 1.2962706704413092, dominant race, white, 
876085021.jpg, asian, 31.098365783691406, indian, 10.622866451740265, black, 17.93805956840515, white, 10.42567789554596, middle eastern, 6.561653316020966, dominant race, asian, 
851554705.jpg, asian, 1.2716871686279774, indian, 22.05045223236084, black, 71.7783510684967, white, 0.12810250045731664, middle eastern, 0.17287827795371413, dominant race, black, 
1115499761.jpg, asian, 0.0002425219918222865, indian, 0.000984740017884178, black, 3.975951301526948e-06, white, 96.44184112548828, middle eastern, 2.084004506468773, dominant race, white, 
1132611847.jpg, asian, 0.029417111661932567, indian, 0.22176344803800868, black, 0.004155149028803723, white, 71.49173447440472, middle eastern, 15.88666533748301, dominant race, white, 
1386911684.jpg, asian, 0.5146168013433695, indian, 1.0991827308644493, black, 0.08117438894245857, white, 67.99261379197918, middle eastern, 16.73428963031111, dominant race, white, 
1023476510.jpg, asian, 3.2729990780353546, indian, 1.025288924574852, black, 0.185536895878613, white, 64.63266015052795, middle eastern, 9.467506408691406, dominant race, white, 
1148204241.jpg, asian, 99.94924664194862, indian, 0.03347712244608983, black, 2.917540871821037e-06, white, 0.003263827069438931, middle eastern, 1.6160080460001184e-06, dominant race, asian, 
1356966261.jpg, asian, 0.1913723191286839, indian, 1.023758173881987, black, 0.03259810521494833, white, 67.68306879006997, middle eastern, 18.854529398139785, dominant race, white, 
1391040510.jpg, asian, 35.34286145482796, indian, 3.3758793325280347, black, 1.9034216586854051, white, 24.305903828847864, middle eastern, 8.561232216505076, dominant race, asian, 
1117188602.jpg, asian, 1.012082551394853, indian, 0.030913790784294355, black, 0.00790593741669319, white, 93.63676271657721, middle eastern, 2.011926592107212, dominant race, white, 
1093659293.jpg, asian, 2.4322000226736042, indian, 50.580698182499624, black, 30.91899682056942, white, 0.5220026086863746, middle eastern, 0.6666424355188089, dominant race, indian, 
770952481.jpg, asian, 7.2513189763616905, indian, 0.6009796061205629, black, 0.14418284103991633, white, 76.21114112205154, middle eastern, 7.72360236785426, dominant race, white, 
905630586.jpg, asian, 13.306383692457235, indian, 8.908672313848458, black, 7.609851496237338, white, 31.8119607195901, middle eastern, 22.519429323741278, dominant race, white, 
823089030.jpg, asian, 0.0001248278977072914, indian, 0.02213654079241678, black, 99.97667670249939, white, 1.3127729125983478e-06, middle eastern, 3.149368987820367e-07, dominant race, black, 
1259247560.jpg, asian, 54.97009098886359, indian, 14.359883742346318, black, 7.916544179136255, white, 5.817519924936303, middle eastern, 2.45915789644028, dominant race, asian, 
1020538469.jpg, asian, 0.670215580612421, indian, 0.5222487263381481, black, 0.02956530370283872, white, 67.9169237613678, middle eastern, 13.827160000801086, dominant race, white, 
1118046653.jpg, asian, 1.331628207117319, indian, 1.6526894643902779, black, 0.3519829362630844, white, 78.83701920509338, middle eastern, 9.46529284119606, dominant race, white, 
1318851930.jpg, asian, 27.751116618580618, indian, 9.844370028041007, black, 5.815015334785898, white, 34.91192072104935, middle eastern, 8.766459451106755, dominant race, white, 
1334310175.jpg, asian, 1.3468382623002841, indian, 1.176661952038044, black, 0.20685440532617633, white, 60.65331824461439, middle eastern, 10.065166361947819, dominant race, white, 
1098083346.jpg, asian, 0.009200761090124687, indian, 0.00806134387704172, black, 0.00025287896876095703, white, 97.44576200519573, middle eastern, 1.6216729802890408, dominant race, white, 
1160923827.jpg, asian, 76.7518937587738, indian, 2.2174345329403877, black, 1.2797155417501926, white, 2.742215432226658, middle eastern, 0.7747586350888014, dominant race, asian, 
1335964910.jpg, asian, 0.00012313926163187716, indian, 0.00030262183372542495, black, 2.932028841939882e-06, white, 99.16104674339294, middle eastern, 0.5622027441859245, dominant race, white, 
1249809147.jpg, asian, 1.2336340837748594e-06, indian, 8.214738755896178e-06, black, 99.99998807907104, white, 1.6493086193655748e-10, middle eastern, 6.20114961984164e-11, dominant race, black, 
